company_id,Company_Name,Founded,Type_of_ownership,Size_employee,Industry_id
2206,Iodine Software,2010,Company - Private,50,2
2207,Zynga,2007,Company - Public,5000,25
2208,Applied Information Sciences,1982,Company - Private,1000,15
2209,Cognite,2016,Company - Private,500,24
2210,Scientific Games,1984,Company - Public,10000,11
2211,"Q2 Software, Inc",2004,Company - Public,5000,4
2212,Ercot,1986,Nonprofit Organization,1000,34
2213,Mastercard,1966,Company - Public,10000,51
2214,Silicon Labs,1996,Company - Public,5000,64
2215,Spectrum,2016,Subsidiary or Business Segment,10000,81
2216,The Home Depot,1978,Company - Public,10000,14
2217,Dimensional Fund Advisors,1981,Company - Private,5000,4
2218,IPT Associates,1992,Company - Private,200,19
2219,Arm,1990,Subsidiary or Business Segment,10000,11
2220,SailPoint Technologies,2005,Company - Public,5000,24
2221,Applied Materials,1967,Company - Public,10000,64
2222,Cirrus Logic,1984,Company - Public,5000,64
2223,"Amiti Consulting, Inc",-1,Company - Private,50,19
2224,Cision,1892,Company - Private,5000,11
2225,RunTitle,2012,Company - Private,50,100
2226,SpyCloud,2016,Unknown,50,14
2227,The Zebra,2012,Company - Private,200,73
2228,Bazaarvoice,2005,Company - Private,1000,24
2229,"Treehouse Technology Group, LLC",2013,Company - Private,50,15
2230,Tech Mahindra (Americas) Inc.,1986,Company - Public,10000,15
2231,Axiom Group,1987,Company - Private,200,91
2232,Quora,2009,Company - Private,500,3
2233,Compass,2012,Company - Private,5000,24
2234,Ethos Life,2016,Company - Private,200,3
2235,"Aunt Bertha, a Public Benefit Corp.",2010,Company - Private,200,3
2236,BigCommerce,2009,Company - Private,1000,24
2237,"NextXap, Inc.",2003,Company - Private,1000,11
2238,Ethos,-1,Company - Private,50,8
2239,"LeanDNA, Inc.",-1,Company - Private,50,14
2240,LPL Financial,1968,Company - Public,5000,4
2241,Dun & Bradstreet,1841,Company - Public,5000,15
2242,Medallia,2001,Company - Public,5000,24
2243,Applied Research Laboratories,-1,College / University,1000,23
2244,Procore Technologies,2002,Company - Private,5000,11
2245,Ademco Inc.,-1,Company - Private,1000,58
2246,Integral,-1,Company - Private,500,53
2247,Forcepoint,2016,Company - Private,5000,24
2248,Hellas Construction,2003,Company - Private,1000,53
2249,BrainTree Consulting Inc,2004,Other Organization,50,19
2250,"EtiVenture, Inc.",2008,Company - Private,50,19
2251,Visa Inc.,1958,Company - Public,10000,15
2252,Valkyrie Intelligence,2017,Company - Private,50,11
2253,ZT Systems,1994,Company - Private,5000,11
2254,Accolite Inc,2007,Company - Private,1000,15
2255,Blue Horizon Tek Solutions,1987,Company - Private,50,12
2256,"Software Resources, Inc.",1992,Company - Private,200,19
2257,"RF-SMART, a division of ICS",1982,Company - Private,500,11
2258,Lutech Resources,1992,Company - Private,500,12
2259,American Recruiting and Consulting Group,1982,Company - Private,200,12
2260,Blue Cross Blue Shield of Florida,1944,Nonprofit Organization,10000,20
2261,Availity,2001,Company - Private,1000,2
2262,Jinko Solar US,2006,Company - Public,10000,36
2263,"Net Health Systems, Inc.",1993,Company - Private,1000,24
2264,CE Broker,2003,Company - Private,200,24
2265,Florida East Coast Railway,1961,Subsidiary or Business Segment,1000,102
2266,Department Of Labor,-1,Government,500,74
2267,VT Group,1966,Company - Private,5000,38
2268,International Flavors and Fragrances,1889,Company - Public,10000,46
2269,"Stratus Technology Services, LLC",-1,Company - Private,200,15
2270,Tata Consultancy Services,1968,Company - Public,10000,11
2271,ITEL Laboratories Inc.,-1,Company - Public,200,14
2272,On-Board Companies,1976,Company - Private,5000,19
2273,TEKsystems,1983,Subsidiary or Business Segment,5000,12
2274,Iron Systems,1987,Company - Private,500,15
2275,CIT Group,1908,Company - Public,5000,10
2276,"iVenture Solutions, Inc.",2000,Company - Private,200,15
2277,"Iron Systems, Inc",1987,Company - Private,500,15
2278,"LogistiCare, Inc.",1994,Company - Public,5000,49
2279,Collaborative Systems INC,-1,Company - Private,50,11
2280,Vmware,1998,Company - Public,10000,11
2281,VNE LLC,-1,Company - Private,200,14
2282,Project Farma,2013,Company - Private,200,29
2283,"Synergy Technologies, LLC",-1,Company - Private,200,14
2284,Synergy Technologies,-1,Company - Private,200,14
2285,ProAutomated Inc.,2007,Company - Private,200,53
2286,Maantic,-1,Company - Private,200,14
2287,HCL Global,-1,Company - Private,10000,19
2288,Acosta Sales & Marketing,1927,Company - Private,10000,8
2289,CloudHesive,2014,Company - Private,50,15
2290,Citizens Property Insurance Corporation,2002,Government,5000,20
2291,The Perillo Group,-1,Company - Private,200,41
2292,Deloitte,1850,Company - Private,10000,18
2293,Editech Staffing,-1,Company - Private,50,19
2294,BFX Fire Apparatus,-1,Company - Private,50,91
2295,POWER Engineers,1976,Company - Private,5000,34
2296,Freese and Nichols,1894,Company - Private,1000,39
2297,"Quadrant, Inc.",2002,Company - Private,1000,12
2298,United Software Group,2002,Company - Private,500,15
2299,NEC,-1,Company - Private,50,15
2300,Connections IT Services,2012,Company - Private,200,15
2301,American Airlines,1926,Company - Public,10000,93
2302,Cynet Systems,2010,Company - Private,1000,15
2303,NCR Corporation,1884,Company - Public,10000,11
2304,Physician Partners of America,2013,Company - Private,500,2
2305,CGI,1976,Company - Public,10000,19
2306,Cushman & Wakefield,1917,Company - Public,10000,44
2307,Ryder System,1933,Company - Public,10000,49
2308,Vizient,1977,Company - Private,5000,2
2309,Bell Helicopter,1935,Subsidiary or Business Segment,10000,38
2310,Burns & McDonnell,1898,Company - Private,10000,39
2311,"APN Software Services, Inc",-1,Company - Private,200,11
2312,Textron,1923,Company - Public,10000,38
2313,Donatech Corporation,1987,Company - Private,500,12
2314,CoreLogic,2010,Company - Public,10000,15
2315,Howell Instruments,1951,Company - Private,200,36
2316,Maveric NXT Inc,2000,Company - Private,5000,11
2317,Freese & Nichols Inc,1894,Company - Private,1000,39
2318,NCR,1884,Company - Public,10000,11
2319,Aimbridge Hospitality,2003,Company - Private,10000,85
2320,LaunchTWS,2011,Company - Private,1000,12
2321,"EITAcies, Inc.",-1,Company - Private,50,11
2322,I.T. Software Solutions,-1,Company - Private,50,11
2323,Syncroness,1998,Company - Private,200,39
2324,"Health Management Systems, Inc.",1983,Company - Private,500,19
2325,Butler Technical Group,-1,College / University,1000,14
2326,"Adroit Software, Inc.",-1,Company - Private,50,19
2327,Wipro Ltd.,1945,Company - Public,10000,15
2328,Koddi,2013,Company - Private,200,3
2329,PMG Global,-1,Company - Private,50,11
2330,Albin Engineering Services,1993,Company - Private,200,12
2331,Cincinnati Bell Technology Solutions,-1,Company - Private,1000,15
2332,Seated,2017,Company - Private,50,3
2333,Fujitsu,1935,Company - Public,10000,14
2334,Tapad,2010,Company - Private,200,3
2335,Mark43,2012,Company - Private,200,24
2336,B12,2015,Company - Private,50,3
2337,GNY Insurance Companies,1914,Company - Private,500,20
2338,D. E. Shaw & Co.,1988,Company - Private,5000,4
2339,FanDuel,2009,Company - Private,1000,103
2340,Freestar,2016,Company - Private,50,8
2341,PulsePoint,2011,Company - Private,200,3
2342,Albert (CA),2015,Company - Private,200,72
2343,SADA,2000,Company - Private,200,15
2344,CrowdRise,2010,Company - Private,500,3
2345,The Honest Company,2012,Company - Private,500,3
2346,Idealab,2006,Company - Private,1000,4
2347,NBC Universal,1906,Company - Public,10000,17
2348,Tapcart,2017,Company - Private,50,24
2349,ZEFR,-1,Company - Private,500,13
2350,J. Paul Getty Trust,1954,Nonprofit Organization,5000,98
2351,TEEMA,2008,Company - Private,500,12
2352,Direct Agents,2003,Company - Private,200,8
2353,ViacomCBS,2019,Company - Public,10000,13
2354,mPulse Mobile,2014,Company - Private,200,2
2355,Analog Devices,1965,Company - Public,10000,64
2356,Agilisium LLC,2012,Company - Private,500,15
2357,Ledgent Technology,-1,Company - Public,1000,14
2358,Sense360,2014,Unknown,50,24
2359,BlackLine,2001,Company - Public,1000,11
2360,Aspiration,2013,Company - Private,500,6
2361,TrueCar,2005,Company - Public,1000,3
2362,Gilead Sciences,1987,Company - Public,10000,29
2363,FabFitFun,2010,Company - Private,500,21
2364,Techstyle Group LLC,-1,Company - Private,200,36
2365,Sagence,2009,Company - Private,50,19
2366,Grubhub,2004,Company - Public,5000,3
2367,Apervita,2013,Company - Private,200,24
2368,Strike Social,2013,Company - Private,200,8
2369,Involgix,-1,Company - Private,200,15
2370,Kalderos,2016,Company - Private,50,24
2371,Zai Global,-1,Self-employed,50,14
2372,Brad's Deals,2001,Company - Private,200,3
2373,Riskonnect,2007,Company - Private,500,24
2374,"Level Ex, Inc.",2015,Company - Private,200,25
2375,"Relevante, Inc",2002,Company - Private,200,19
2376,Concurrency,1989,Company - Private,200,15
2377,Sinai Health System,1918,Nonprofit Organization,5000,2
2378,Kani Solutions,2009,Company - Private,500,12
2379,RAPP,1965,Subsidiary or Business Segment,1000,8
2380,Trident Consulting,-1,Company - Public,200,14
2381,"Insight Enterprises, Inc.",1988,Company - Public,10000,24
2382,GoHealth,2001,Company - Private,1000,2
2383,"ServiceNow, Inc.",2004,Company - Public,10000,24
2384,"ePromptus,Inc",2005,Company - Private,50,15
2385,Infoway Software,-1,Company - Private,200,11
2386,Informatic Technologies Inc,-1,Company - Private,50,14
2387,CultureFit Technology Staffing,1997,Company - Private,50,8
2388,SIMPLIFIED IT SOLUTIONS Inc,-1,Company - Private,50,15
2389,Alphascript Pharmacy,2012,Company - Private,50,29
2390,Trace3,2002,Company - Private,1000,15
2391,Slalom,2001,Company - Private,10000,19
2392,"TelligenTech, Inc",-1,Company - Private,200,14
2393,Irvine Technology Corporation,2000,Company - Private,500,12
2394,LyondellBasell Industries,2007,Company - Public,10000,46
2395,"Alpha Net Consulting, LLC",2001,Company - Private,500,15
2396,Itbrainiac,-1,Other Organization,50,15
2397,Tokio Marine HCC,1974,Company - Private,5000,20
2398,Sprouts Farmers Market,2002,Company - Public,10000,61
2399,Digital dhara,-1,Company - Private,50,14
2400,Blue Rose Technologies LLC,2010,Company - Private,500,15
2401,Headfarmer,-1,Company - Public,50,14
2402,Zoom Video Communications,2011,Company - Public,5000,15
2403,Swift Refrigerated,1966,Company - Public,10000,75
2404,VincentBenjamin,-1,Company - Private,200,12
2405,DEREX TECHNOLOGIES INC.,1996,Company - Private,200,24
2406,thredUP,2009,Company - Private,5000,47
2407,Cable One,1986,Company - Public,5000,81
2408,Axon,1991,Company - Public,5000,11
2409,Hewlett Packard Enterprise,2015,Company - Public,10000,24
2410,Impetus,-1,Company - Public,,14
2411,StrongMind,2000,Company - Private,200,48
2412,Impetus Technologies,1991,Company - Private,5000,11
2413,"Clarivoyant, LLC",-1,Company - Private,50,14
2414,Kollasoft Inc.,-1,Company - Private,50,15
2415,U-Haul,1945,Company - Public,10000,66
2416,"Cable One, Inc.",1986,Company - Public,5000,81
2417,Blue Rose Technologies,2010,Company - Private,500,15
2418,Buchanan & Edwards,1998,Company - Private,500,15
2419,Auritas LLC,2003,Company - Private,500,15
2420,TekShapers,-1,Company - Public,50,15
2421,Deloitte & Touche L.L.P.,1850,Company - Private,10000,18
2422,Integrated Resources,1996,Company - Private,500,12
2423,Voca,2005,Company - Private,500,12
2424,"Partners Consulting, Inc.",-1,Company - Private,,14
2425,Staffing the Universe,1995,Company - Private,5000,12
2426,Slyce,2012,Subsidiary or Business Segment,50,24
2427,Philadelphia District Attorney's Office,-1,Government,1000,52
2428,Turnberry Solutions,2001,Company - Private,1000,15
2429,STEVENS CAPITAL MANAGEMENT LP,2002,Company - Private,200,72
2430,Black Knight Inc,2013,Company - Public,10000,15
2431,RennerBrown,-1,Other Organization,,15
2432,IntePros,1997,Company - Private,500,19
2433,US Tech Solutions Inc.,2000,Company - Private,5000,12
2434,Globex Digital Solutions,-1,Company - Private,50,14
2435,"York Solutions, LLC",1989,Company - Private,200,12
2436,Speridian Technologies LLC,2003,Company - Private,1000,15
2437,Victory Capital Management Inc.,2013,Company - Public,500,4
2438,Mercato,2015,Company - Private,50,14
2439,Kaygen Inc,-1,Company - Private,50,19
2440,Itility,2006,Company - Private,200,15
2441,StepStone,1996,Company - Private,5000,59
2442,SmartDrive Systems,2004,Company - Private,500,11
2443,Logic Planet,-1,Company - Private,500,15
2444,"HFE, Inc",-1,Company - Private,50,14
2445,Curemetrix,-1,Company - Private,50,14
2446,Inseego,1996,Company - Public,1000,43
2447,American Specialty Health Incorporated,1987,Company - Private,5000,2
2448,Vinli,2014,Company - Private,50,11
2449,Athreya Inc,2002,Company - Private,50,15
2450,Onica Group,2017,Company - Private,500,15
2451,"DataSys Consulting and Software, Inc",-1,Company - Private,50,19
2452,IQuest Solutions Corp,-1,Company - Private,50,15
2453,Vaco Financial,2002,Company - Private,1000,19
2454,Alt Shift USA,-1,Company - Private,50,14
2455,Anblicks,-1,Company - Private,200,15
2456,Jnit Technologies,-1,Company - Private,50,15
2457,loanDepot,2010,Company - Private,10000,9
2458,Ksquare Solutions INC.,2007,Company - Private,200,15
2459,nFolks Ltd,-1,Company - Private,50,8
2460,Mr. Cooper,1994,Company - Public,10000,9
2461,"HumCap, Inc.",2001,Company - Private,50,19
2462,Tata Consultancy Services (North America),1968,Subsidiary or Business Segment,10000,15
2463,Camden Kelly Corporation,2013,Company - Private,50,15
2464,Interstate Battery System of America Inc,1950,Company - Private,5000,47
2465,InfoVision,1995,Company - Private,5000,15
2466,Horizontal Talent,2003,Company - Private,1000,12
2467,Fairway Independent Mortgage,1996,Company - Private,10000,9
2468,First Tech Federal Credit Union,1952,Company - Private,5000,10
2469,Plume,2015,Company - Private,200,3
2470,Luminar Technologies,2012,Company - Private,500,11
2471,Slalom LLC.,2001,Company - Private,10000,19
2472,SpringML,2015,Company - Private,50,24
2473,Entefy,2012,Company - Private,50,3
2474,Lucid Motors,2007,Company - Private,5000,91
2475,AppLovin,2012,Company - Private,500,25
2476,Cadence,2014,Company - Private,50,5
2477,Telaria,2017,Company - Public,200,8
2478,HCL America Inc.,1991,Company - Public,10000,11
2479,"Amick Brown, LLC",-1,Company - Public,50,14
2480,Indrasol,-1,Subsidiary or Business Segment,50,14
2481,Jade Global,2003,Company - Private,1000,15
2482,Nextgen Technologies,2006,Company - Private,200,15
2483,Sonus Software Solutions Inc.,-1,Company - Private,,14
2484,Clinicient,2004,Company - Private,200,11
2485,"Pilytix, LLC",-1,Company - Private,50,14
2486,Atos Syntel Inc.,1980,Subsidiary or Business Segment,10000,15
2487,"Phunware, Inc",2009,Company - Public,200,11
2488,Staffing Technologies,1994,Company - Private,500,12
2489,Uplink Talent Solutions,-1,Company - Private,50,12
2490,WorldQuant,2007,Company - Private,1000,4
2491,OBXtek,2009,Company - Private,1000,15
2492,Saicon Consultants Inc.,1998,Company - Private,500,11
2493,NRCCUA,1972,Company - Private,200,70
2494,Unizin,2014,Nonprofit Organization,50,23
2495,Dutech Systems Inc,2015,Company - Private,200,15
2496,Infoblox Inc.,1999,Company - Private,5000,24
2497,Pro-Sphere Tek,2006,Company - Private,500,24
2498,"Resideo Technologies, Inc.",2018,Company - Public,10000,11
2499,Ethoca,-1,Company - Private,200,51
2500,Praetorian,2010,Company - Private,200,24
2501,Energy Authority,-1,Government,500,31
2502,BTG,1921,Company - Public,50,8
2503,"Clearsense, LLC",-1,Company - Private,50,24
2504,"Amvotech Solutions, Inc",2015,Company - Private,200,15
2505,NT Concepts,1998,Company - Private,1000,15
2506,Cash Store,1996,Company - Private,5000,9
2507,"Hilltop Holdings, Inc.",1998,Company - Public,5000,10
2508,Cottonwood Financial,1996,Company - Private,5000,9
2509,Terminal Contacts LLC,-1,Company - Private,50,15
2510,HMS,-1,Company - Private,50,14
2511,Root Insurance,2015,Company - Private,1000,20
2512,Beam Dental,2012,Company - Private,200,20
2513,Finite State,2017,Company - Private,50,27
2514,Kognetics,-1,Company - Private,50,14
2515,State Auto Insurance Companies,1921,Company - Public,5000,20
2516,ROSEN USA,-1,Company - Private,500,62
2517,JASStek Inc.,2004,Company - Private,50,11
2518,Artech LLC,1992,Company - Private,10000,12
2519,Deemsys Inc,1998,Company - Private,200,104
2520,Huntington Bancshares Inc,1866,Company - Public,10000,10
2521,Safelite,1947,Company - Private,10000,105
2522,ComResource,1991,Company - Private,500,15
2523,"PDS Tech, Inc.",1977,Company - Private,10000,12
2524,Data Resource Technologies,-1,Company - Private,50,18
2525,Hopper,2007,Company - Private,1000,88
2526,Noom US,2008,Company - Private,5000,21
2527,Sapphire Digital,2019,Company - Private,500,3
2528,United Entertainment Group,2007,Company - Private,200,8
2529,IFG Companies,1985,Company - Private,500,20
2530,PDT Partners,1993,Company - Private,200,4
2531,Paige,2018,Company - Private,50,24
2532,Quartet Health,2014,Company - Private,500,24
2533,Etsy,2005,Company - Public,1000,32
2534,Citadel Securities,2002,Company - Private,500,6
2535,WITHIN,2015,Company - Private,200,8
2536,Datadog,2010,Company - Public,5000,11
2537,Hungryroot,2015,Company - Private,50,21
2538,Caserta,2001,Company - Private,200,15
2539,IBG LLC,1990,Company - Private,500,6
2540,CLEAR,2010,Company - Private,5000,27
2541,infarm,2013,Company - Private,1000,61
2542,Bowery Farming,2015,Company - Private,200,87
2543,NorthOne,-1,Company - Private,50,14
2544,Braze,2011,Company - Private,1000,8
2545,Crisis Text Line,2013,Nonprofit Organization,200,33
2546,Casper,2014,Company - Public,1000,82
2547,Tower Research Capital,1998,Company - Private,1000,72
2548,Codecademy,2011,Company - Private,200,70
2549,viagogo,2006,Company - Private,1000,3
2550,Gallup,1935,Company - Private,5000,19
2551,Snappy,2015,Company - Private,50,3
2552,Aptus Health,2008,Company - Private,500,8
2553,Known,2004,Company - Private,500,8
2554,Liberty Lending,2015,Company - Private,200,9
2555,DoSomething.org,1993,Nonprofit Organization,200,1
2556,UCI,-1,Company - Private,50,14
2557,Forbes Media,1917,Company - Private,500,30
2558,Interactive Brokers,-1,Company - Public,5000,6
2559,"LivePerson, Inc.",1995,Company - Public,5000,3
2560,Koch Industries,1940,Company - Private,10000,100
2561,Gate Staffing LLC,2010,Self-employed,50,15
2562,Tapestry,2017,Company - Public,10000,32
2563,CKM Advisors,2011,Company - Private,200,19
2564,Averity,2014,Company - Private,50,12
2565,The CARIAN Group,-1,Company - Private,50,19
2566,Committee of 100,-1,Company - Private,50,1
2567,DMGT,1896,Company - Public,10000,54
2568,ubergig,2009,Company - Private,50,7
2569,OneWire,2007,Company - Private,50,12
2570,Thomas,1898,Company - Private,500,8
2571,TBWA\Chiat\Day,1968,Company - Public,5000,8
2572,Internal Revenue Service,1862,Government,10000,16
2573,"Harry and David, LLC",1934,Company - Public,1000,61
2574,Mphasis limited,1992,Company - Public,10000,11
2575,Ripple,2012,Company - Private,500,24
2576,Spring Health,2016,Company - Private,50,2
2577,SkillSoniq,-1,Company - Public,,14
2578,Arena,2014,Company - Private,50,11
2579,Strategic Financial Solutions,2007,Company - Private,1000,106
2580,Audible,1995,Subsidiary or Business Segment,5000,13
2581,Voice,-1,Company - Private,,14
2582,NYC Data Science Academy,2014,Company - Private,50,70
2583,Roku,2002,Company - Public,5000,15
2584,Oliver Wyman,1984,Subsidiary or Business Segment,5000,19
2585,Whip Media Group,2016,Company - Private,200,14
2586,JAG Capital,-1,Company - Private,50,40
2587,NPD,1966,Company - Private,5000,5
2588,1-800-Flowers,1976,Company - Public,5000,58
2589,Flatiron Health,2012,Company - Private,1000,24
2590,MediaMath,2007,Company - Private,1000,8
2591,Via Transportation,2012,Company - Private,1000,3
2592,Building Service 32BJ Benefit Funds,-1,Nonprofit Organization,500,2
2593,Marsh,1871,Subsidiary or Business Segment,10000,73
2594,Undertone,2001,Subsidiary or Business Segment,500,8
2595,Simple Health,2015,Company - Private,200,3
2596,Galileo,-1,Company - Private,50,2
2597,Catholic Health Services of Long Island,1997,Nonprofit Organization,10000,2
2598,"Marsh & McLennan Companies, Inc.",1871,Company - Public,10000,73
2599,Mediaocean,1967,Company - Private,1000,24
2600,The Trade Desk,2009,Company - Public,5000,3
2601,Samsung NEXT,2012,Company - Public,500,11
2602,Landis,2017,Company - Private,50,14
2603,NewtonX,2017,Company - Private,50,3
2604,Spot.IM,2012,Company - Private,200,3
2605,Thrasio,2018,Company - Private,200,32
2606,Vettery,2013,Company - Private,500,3
2607,"TEKREQS, Inc.",-1,Company - Private,50,14
2608,Slice (NY),2010,Company - Private,200,3
2609,Comtech Global Inc,-1,Company - Private,200,21
2610,Temboo,-1,Company - Private,50,15
2611,Argo Group US,1948,Company - Public,5000,20
2612,FINRA,2007,Nonprofit Organization,5000,6
2613,Prolancer,-1,Company - Private,50,14
2614,TRANZACT,1989,Company - Private,5000,8
2615,Havas Worldwide,1999,Subsidiary or Business Segment,10000,8
2616,Healthfirst (New York),1993,Nonprofit Organization,5000,20
2617,Slice,2016,Company - Private,500,9
2618,Credibly,2010,Company - Private,200,9
2619,Current,-1,Company - Public,500,14
2620,WCG,2001,Company - Private,500,8
2621,The Trevor Project,-1,Nonprofit Organization,200,1
2622,First Health Group,1853,Company - Private,10000,20
2623,Better.com,2014,Company - Private,1000,3
2624,My Job Tank,-1,Company - Private,200,15
2625,Komodo Health,2014,Company - Private,200,24
2626,TMP WORLDWIDE,2006,Company - Private,1000,8
2627,ERGO Group,1993,Company - Private,500,24
2628,DBRS Morningstar,1976,Company - Private,500,72
2629,Five Rings Capital,-1,Company - Private,200,72
2630,Medly Pharmacy,2017,Unknown,500,2
2631,Macquarie Group,1969,Company - Public,10000,4
2632,Hadiamondstar Software Solutions LLC,-1,Company - Private,50,15
2633,SoftStandard Solutions,-1,Company - Private,200,14
2634,Mulberry Technology,-1,Company - Private,50,14
2635,Bombas,2013,Company - Private,200,32
2636,Bey,-1,Company - Private,50,14
2637,ASB Resources,2004,Company - Private,50,15
2638,Job Juncture,1992,Company - Private,5000,12
2639,"EDO, Inc.",-1,Company - Private,50,3
2640,Guy Carpenter,1922,Subsidiary or Business Segment,5000,73
2641,MassMutual,1851,Company - Private,10000,20
2642,Mythical Games,2018,Company - Private,50,25
2643,Starz,1994,Subsidiary or Business Segment,1000,17
2644,The Aerospace Corporation,1960,Nonprofit Organization,5000,38
2645,Oaktree Capital Management,1995,Company - Public,1000,4
2646,Headspace,2010,Company - Private,500,3
2647,Ipsos,1975,Company - Public,10000,19
2648,Steady,2017,Company - Private,50,3
2649,Zest AI,2009,Company - Private,200,72
2650,ConsumerTrack,2004,Company - Private,200,3
2651,Center for Sustainable,1996,Nonprofit Organization,200,31
2652,City of Hope,1913,Nonprofit Organization,10000,2
2653,L.A. Care Health Plan,1997,Nonprofit Organization,5000,2
2654,Anchor Loans LP,1998,Company - Private,200,44
2655,Gurucul,2010,Company - Private,200,11
2656,Opendoor,2014,Company - Private,1000,44
2657,Magic Brush,-1,Company - Private,50,53
2658,Wellth Inc.,2014,Company - Private,50,24
2659,iRobot,1990,Company - Public,5000,107
2660,BioPhase Solutions,-1,Company - Private,50,29
2661,true[x],2007,Company - Public,200,8
2662,Snap,2011,Company - Public,5000,11
2663,SDL,1992,Company - Private,5000,24
2664,PeerStreet,-1,Company - Private,200,44
2665,Loot Crate,2012,Company - Private,500,32
2666,Dot818,2011,Company - Private,50,8
2667,Ad.net,2001,Company - Private,50,8
2668,Connect International,-1,Nonprofit Organization,50,14
2669,CodeForce 360,2010,Company - Private,200,15
2670,21st Century Fox,1993,Subsidiary or Business Segment,5000,17
2671,Grifols,1909,Company - Public,10000,29
2672,PUBG Santa Monica,2017,Company - Private,1000,25
2673,Lucky Day,2014,Company - Private,50,3
2674,HITRECORD,-1,Company - Private,50,14
2675,V Group Inc.,1997,Company - Private,1000,12
2676,Galvanize Inc.,2012,Company - Private,500,70
2677,Beyond Meat,2009,Company - Public,200,40
2678,"Relevante, Inc.",2002,Company - Private,200,19
2679,Genentech,1976,Subsidiary or Business Segment,10000,29
2680,Langan Engineering and Environmental Services,1970,Company - Private,5000,39
2681,Miro,2015,Company - Private,500,11
2682,US Department of Energy,1977,Government,10000,16
2683,Cenergy,-1,Company - Private,200,53
2684,Beachbody,1998,Company - Private,1000,21
2685,Superior Court of California County of Los Angeles,-1,Government,5000,52
2686,UCLA Extension,-1,College / University,500,23
2687,TutorMe,2015,Subsidiary or Business Segment,200,23
2688,Los Angeles County,1850,Government,10000,52
2689,"iSpace, Inc",2000,Company - Private,200,15
2690,Kite Pharma,2008,Company - Public,5000,29
2691,Tilde Staff Inc.,-1,Company - Private,50,14
2692,"ConsultNet, LLC",1996,Company - Private,500,12
2693,Scale Media,-1,Company - Public,50,8
2694,JM Eagle,1983,Company - Private,5000,36
2695,Tillster,2001,Company - Private,200,24
2696,Galvanize,2012,Company - Private,500,70
2697,Swinerton Builders,1888,Company - Private,5000,53
2698,UtopiaCompression Corporation,-1,Company - Private,50,11
2699,ServiceTitan,2013,Company - Private,1000,11
2700,Icon Media Direct,2000,Company - Private,200,8
2701,Casting Networks,2002,Company - Private,200,24
2702,"Icon Media Direct, Inc.",2000,Company - Private,200,8
2703,Arete Associates Inc,2008,Company - Private,200,15
2704,Computershare,1978,Company - Public,10000,51
2705,Thermo Fisher Scientific,1902,Company - Public,10000,29
2706,"Adroit Worldwide Media, Inc. (AWM Smart Shelf)",-1,Company - Private,50,14
2707,PlayQ,2007,Company - Private,200,25
2708,Activision Publishing,1979,Subsidiary or Business Segment,5000,25
2709,TVGla,-1,Company - Private,200,13
2710,Epiq,1988,Company - Private,10000,101
2711,Systech Business Solutions,1993,Company - Private,500,15
2712,SAG-AFTRA Health Plan and SAG-Producers Pension Plan,-1,Company - Private,,14
2713,BioDiscovery Inc,1997,Company - Private,50,11
2714,Eurofins Scientific,1987,Company - Private,10000,29
2715,Arize Corporation,-1,Company - Private,500,30
2716,Eurofins USA Environment Testing,2005,Company - Private,500,94
2717,Yorke Engineering,1831,College / University,10000,23
2718,Farmers & Merchants Bank,-1,Company - Public,1000,4
2719,NxT Level,2017,Company - Private,50,15
2720,CSL Behring,2004,Company - Public,10000,29
2721,"Integrated Resources, Inc",1996,Company - Private,500,12
2722,Oxford Road,2013,Company - Private,50,8
2723,Cadreon,2009,Subsidiary or Business Segment,1000,8
2724,Perkinelmer,1937,Company - Public,10000,29
2725,T.H.E. Health & Wellness Centers,-1,Company - Private,200,14
2726,Mobilityware,1990,Company - Private,200,25
2727,Provivi,-1,Company - Private,50,14
2728,California Hospital Medical Center,-1,Nonprofit Organization,10000,2
2729,DISQO,2014,Company - Private,200,5
2730,Frontier Communications,1935,Company - Public,10000,81
2731,Farmers Insurance,1928,Subsidiary or Business Segment,10000,20
2732,To Help Everyone Health & Wellness Centers,-1,Nonprofit Organization,500,14
2733,Advantage Resourcing,1969,Company - Private,10000,12
2734,XSELL Technologies,2014,Company - Private,200,24
2735,Wolverine Trading,1994,Company - Private,500,4
2736,Magnetar Capital,2005,Company - Private,500,4
2737,Wintrust Financial,1991,Company - Public,5000,10
2738,Cboe Global Markets,1973,Company - Public,1000,76
2739,Uptake,2014,Company - Private,1000,11
2740,NCSA - Next College Student Athlete,2000,Company - Private,1000,103
2741,Waystar,-1,Company - Private,1000,24
2742,Goodway Group,1929,Company - Private,500,8
2743,Kraft Heinz Company,2015,Company - Public,10000,40
2744,Fetch Rewards,2013,Company - Private,200,11
2745,HNI,1944,Company - Public,10000,35
2746,Sutoer,-1,Company - Private,50,8
2747,Triplebyte,2015,Company - Private,200,11
2748,Green Key Technologies,2014,Company - Private,50,11
2749,CreditNinja,-1,Company - Private,50,9
2750,Fisec Global,-1,Company - Private,50,15
2751,5thColumn,2012,Company - Private,50,24
2752,Saggezza,2006,Company - Private,1000,15
2753,STATS PERFORM,2019,Company - Private,5000,17
2754,SEI,1992,Company - Private,500,19
2755,Care Advisors Inc,-1,Company - Private,50,11
2756,iManage,2015,Company - Private,1000,11
2757,BCforward,1998,Company - Private,5000,15
2758,Argonne National Laboratory,1946,Nonprofit Organization,5000,16
